position_x,position_y,frame
2610,2232,003605
2346,2188,003605
2324,2491,003605
2224,2320,003605
2552,2163,003605
2730,2069,003605
3072,2075,003605
2224,2678,003605
2230,2558,003605
2166,2544,003605
2108,2556,003605
2674,2594,003605
2848,2682,003605
2892,2594,003605
2780,2564,003605
2668,2556,003605
2836,2202,003605
2466,2890,003605
2500,2846,003605
2732,2460,003605
2184,2942,003605
2134,2838,003605
2678,2852,003605
2138,3174,003605
2180,3134,003605
2282,3154,003605
2326,3198,003605
2448,3124,003605
2528,3084,003605
2602,3072,003605
2752,3090,003605
2910,3072,003605
3034,3146,003605
2944,3190,003605
2924,3226,003605
3042,3322,003605
2080,3304,003605
2134,3284,003605
2836,3148,003605
2746,3222,003605
2662,3156,003605
2650,3228,003605
2590,3242,003605
2488,3200,003605
2394,3244,003605
2300,3320,003605
2212,3286,003605
2466,3284,003605
2538,3330,003605
2054,3402,003605
2216,3400,003605
2170,3454,003605
2876,3240,003605
2826,3302,003605
2928,3356,003605
3044,3392,003605
3028,3486,003605
2882,3418,003605
2750,3350,003605
2700,3410,003605
2434,3406,003605
2342,3430,003605
2238,3520,003605
2278,3454,003605
2520,3464,003605
2614,3476,003605
2854,3478,003605
2946,3576,003605
3038,3618,003605
3038,3728,003605
2776,3562,003605
2820,3596,003605
2698,3606,003605
2608,3558,003605
2530,3596,003605
2452,3506,003605
2416,3546,003605
2350,3580,003605
2146,3552,003605
2080,3602,003605
2200,3674,003605
2216,3774,003605
2130,3796,003605
2406,3716,003605
2480,3660,003605
2576,3676,003605
2696,3714,003605
2972,3656,003605
2870,3684,003605
2924,3720,003605
3072,3820,003605
2824,3780,003605
2956,3894,003605
2520,3788,003605
2602,3792,003605
2726,3806,003605
2764,3890,003605
2362,3874,003605
2610,3876,003605
3036,4096,003605
2974,3990,003605
2728,4004,003605
3072,4000,003605
2882,3918,003605
2500,3912,003605
2538,4012,003605
2668,3968,003605
2650,4096,003605
2450,4040,003605
2256,3940,003605
2094,3960,003605
2262,4080,003605
2200,4004,003605
2312,3910,003605
2416,3926,003605
2910,3970,003605
2774,4076,003605
2388,4096,003605
2154,4076,003605
3786,1176,003605
3758,1298,003605
3436,1024,003605
3646,1472,003605
3820,1544,003605
3394,1474,003605
3152,1364,003605
3710,1668,003605
4032,1720,003605
3486,1650,003605
3346,1670,003605
3416,1632,003605
3246,1600,003605
3528,1726,003605
3492,1850,003605
3622,1724,003605
4096,1966,003605
4050,2048,003605
3094,1784,003605
3090,1636,003605
3316,1836,003605
3196,1884,003605
3728,1792,003605
3602,1816,003605
3512,1980,003605
3302,2002,003605
3094,2000,003605
3164,2002,003605
3606,2022,003605
4050,1824,003605
3906,1852,003605
3808,1912,003605
3740,2042,003605
3886,1986,003605
3956,2046,003605
3072,2644,003605
3236,2464,003605
3242,2714,003605
3946,2164,003605
3546,2434,003605
3256,2950,003605
3072,2708,003605
3072,2890,003605
3558,2788,003605
3386,2910,003605
3412,2762,003605
3226,2604,003605
3960,2284,003605
3874,2116,003605
3354,2688,003605
3486,2802,003605
3342,2574,003605
3278,2862,003605
3706,2650,003605
3514,2626,003605
4040,2212,003605
3870,2372,003605
3534,2564,003605
3728,2426,003605
3648,2538,003605
3352,3064,003605
3072,2804,003605
3820,2962,003605
3800,2532,003605
3914,2444,003605
4042,2332,003605
4096,2330,003605
4030,2618,003605
4070,2732,003605
4096,2424,003605
3896,2590,003605
3404,2992,003605
3668,3048,003605
3946,2862,003605
3970,2978,003605
4044,2880,003605
4096,2904,003605
3890,2674,003605
3492,3072,003605
3420,2506,003605
3168,2758,003605
3104,3036,003605
3138,2988,003605
3272,3048,003605
3214,3060,003605
3072,3072,003605
4044,3072,003605
3892,3072,003605
3178,2866,003605
3328,2810,003605
3784,2866,003605
3192,2924,003605
3186,2570,003605
3134,2538,003605
3286,2514,003605
3644,2350,003605
4062,2292,003605
3986,2390,003605
3758,2220,003605
3902,2268,003605
4096,2112,003605
3958,2064,003605
3752,2048,003605
3594,2048,003605
3666,2180,003605
3742,2320,003605
3600,2300,003605
3572,2358,003605
3506,2326,003605
3514,2172,003605
3588,2200,003605
3392,2134,003605
3298,2048,003605
3090,2060,003605
3154,2048,003605
3072,2126,003605
3146,2230,003605
3086,2240,003605
3266,2284,003605
3470,2278,003605
3370,2282,003605
3302,2292,003605
3414,2380,003605
3344,2382,003605
3238,2384,003605
3186,2366,003605
3150,2412,003605
3088,2356,003605
3090,2452,003605
3208,2232,003605
4028,3138,003605
3148,3854,003605
3252,3794,003605
3578,3960,003605
3076,3814,003605
3170,4070,003605
4028,3742,003605
3246,3944,003605
3634,4096,003605
4096,3136,003605
3672,3918,003605
3542,4096,003605
3796,3914,003605
3702,4090,003605
3918,3848,003605
3332,4054,003605
3968,3942,003605
4030,3834,003605
3622,4032,003605
3846,3858,003605
3206,3808,003605
3392,3990,003605
4096,3882,003605
3988,4096,003605
3376,4096,003605
3872,4096,003605
4096,4022,003605
3754,3992,003605
3094,3970,003605
3440,3888,003605
3196,3894,003605
3762,3770,003605
3134,4040,003605
3228,4096,003605
3540,3878,003605
3344,3870,003605
3316,3776,003605
3648,3544,003605
3166,3732,003605
3388,3740,003605
3482,3982,003605
3712,3686,003605
3480,3680,003605
3628,3746,003605
4096,3590,003605
3932,3534,003605
3558,3596,003605
4008,3560,003605
3464,3788,003605
3198,3464,003605
3816,3480,003605
3778,3580,003605
3908,3656,003605
3900,3738,003605
3902,3412,003605
4096,3246,003605
3210,3640,003605
3208,3582,003605
3284,3484,003605
3072,3724,003605
3110,3616,003605
3294,3650,003605
3918,3234,003605
4042,3258,003605
3884,3132,003605
3402,3448,003605
3826,3170,003605
3690,3426,003605
3884,3072,003605
3486,3118,003605
3492,3478,003605
3564,3400,003605
3560,3214,003605
3562,3476,003605
3380,3568,003605
3440,3570,003605
3408,3518,003605
3548,3276,003605
3440,3278,003605
3646,3178,003605
3632,3076,003605
3692,3144,003605
3474,3320,003605
3256,3076,003605
3338,3304,003605
3364,3072,003605
3400,3176,003605
3296,3154,003605
3286,3242,003605
3362,3392,003605
3090,3108,003605
3188,3102,003605
3150,3198,003605
3224,3322,003605
3104,3274,003605
3128,3416,003605
3072,3382,003605
3236,3404,003605
3868,3980,003605
1288,1154,003640
1126,1460,003640
1334,1066,003640
1422,1090,003640
1122,1060,003640
1356,1384,003640
1388,1472,003640
1520,1250,003640
1416,1274,003640
1584,1114,003640
1666,1146,003640
1568,1314,003640
1672,1258,003640
1732,1190,003640
1854,1106,003640
1778,1358,003640
1816,1262,003640
1916,1178,003640
2016,1072,003640
1474,1414,003640
1754,1366,003640
1820,1460,003640
1892,1434,003640
1962,1290,003640
1938,1534,003640
1852,1588,003640
1106,1576,003640
1240,1656,003640
1398,1682,003640
1534,1558,003640
1756,1546,003640
2020,1372,003640
1790,1676,003640
1850,1756,003640
1302,1754,003640
1182,1832,003640
1520,1970,003640
1402,1880,003640
1758,1852,003640
1750,2040,003640
1072,1998,003640
2032,1984,003640
1946,1930,003640
1968,1206,003640
1952,1084,003640
1736,1054,003640
1716,1436,003640
1856,1892,003640
1024,1872,003640
1556,1450,003640
1092,2074,003640
1140,2174,003640
1234,2242,003640
1054,2202,003640
1124,2322,003640
1380,2178,003640
1218,2374,003640
1466,2278,003640
1542,2226,003640
1670,2168,003640
1848,2118,003640
1970,2110,003640
2046,2194,003640
1718,2076,003640
1864,2248,003640
1686,2284,003640
1498,2382,003640
1818,2340,003640
1910,2360,003640
1072,2480,003640
1352,2482,003640
1436,2498,003640
1488,2544,003640
1604,2452,003640
1684,2476,003640
1764,2454,003640
1972,2408,003640
2048,2422,003640
2006,2316,003640
1124,2558,003640
1236,2606,003640
1358,2594,003640
1116,2656,003640
1162,2704,003640
1582,2554,003640
1824,2540,003640
2014,2548,003640
1258,2700,003640
1434,2666,003640
1744,2682,003640
1526,2598,003640
1310,2800,003640
1552,2674,003640
1674,2702,003640
1370,2730,003640
1806,2760,003640
1978,2790,003640
2010,2906,003640
1622,2734,003640
1682,2858,003640
1576,2878,003640
1808,2908,003640
1864,2982,003640
1480,2880,003640
1142,2830,003640
1286,2880,003640
1378,2878,003640
1140,2932,003640
1128,2994,003640
1090,3054,003640
1258,3030,003640
1372,3046,003640
1486,3002,003640
1582,3002,003640
1716,3022,003640
1856,2657,003640
1652,3072,003640
1940,3046,003640
2012,3061,003640
1116,3258,003640
1160,3176,003640
1238,3268,003640
1274,3164,003640
1362,3224,003640
1512,3132,003640
1664,3132,003640
1574,3234,003640
1500,3276,003640
1444,3326,003640
1328,3370,003640
1862,3302,003640
1884,3254,003640
1720,3276,003640
1856,3202,003640
1106,3084,003640
1790,3084,003640
1958,3150,003640
1624,3184,003640
2012,3226,003640
1592,3356,003640
1764,3368,003640
1706,3428,003640
1840,3458,003640
1890,3494,003640
2024,3448,003640
1078,3378,003640
1146,3412,003640
1108,3516,003640
1604,3566,003640
1978,3348,003640
1206,3492,003640
1314,3502,003640
1378,3482,003640
1474,3482,003640
1482,3584,003640
1374,3598,003640
1258,3566,003640
1160,3592,003640
1056,3570,003640
1902,3626,003640
1622,3662,003640
1822,3572,003640
1762,3688,003640
1642,3742,003640
1492,3754,003640
1344,3798,003640
1070,3750,003640
1180,3752,003640
1168,3668,003640
2008,3728,003640
1864,3780,003640
1940,3840,003640
1732,3850,003640
1982,3898,003640
1786,3938,003640
1352,3888,003640
1640,3946,003640
1492,3982,003640
1204,4020,003640
1214,3908,003640
1096,3854,003640
1158,3904,003640
1108,3980,003640
1104,4066,003640
1178,4084,003640
1450,4004,003640
1332,3950,003640
1840,3970,003640
1744,4004,003640
1916,4006,003640
1996,4008,003640
1584,4088,003640
1718,4098,003640
1864,4082,003640
2392,1944,003640
2132,1902,003640
2486,1722,003640
2368,1784,003640
2210,2022,003640
2184,1560,003640
2114,1686,003640
2176,1764,003640
2292,1986,003640
2236,1896,003640
2085,1973,003640
2247,1681,003640
2541,1913,003640
2746,2030,003640
3034,2040,003640
2932,1996,003640
2834,2020,003640
2900,1846,003640
2770,1776,003640
3072,1800,003640
2696,1646,003640
2784,1874,003640
2602,1588,003640
2930,1688,003640
2794,1650,003640
2818,1450,003640
3038,1626,003640
2908,1582,003640
2065,1527,003640
3036,1276,003640
2904,1360,003640
2690,1400,003640
2852,1228,003640
2846,1066,003640
2737,1053,003640
2544,1088,003640
2375,1045,003640
2445,1081,003640
2059,1091,003640
2179,1129,003640
2225,1091,003640
2314,1098,003640
2255,1165,003640
2392,1144,003640
2384,1234,003640
2284,1250,003640
2410,1538,003640
2406,1420,003640
2302,1474,003640
2112,1428,003640
2174,1328,003640
2402,1316,003640
2075,1375,003640
3072,1387,003640
2515,2048,003640
3022,3004,003640
2952,2854,003640
2890,3072,003640
2914,2990,003640
3006,2846,003640
2822,2946,003640
2688,2968,003640
2824,2844,003640
2666,3050,003640
2610,3016,003640
2404,2778,003640
2526,3026,003640
2624,2844,003640
2448,2984,003640
2396,3072,003640
2274,2974,003640
2328,2998,003640
2178,2830,003640
2946,2736,003640
2546,2940,003640
2094,2936,003640
2946,2954,003640
2226,2870,003640
2744,2852,003640
2334,2896,003640
2308,2802,003640
3016,2722,003640
2868,2664,003640
2780,2628,003640
2628,2658,003640
2552,2744,003640
2982,2630,003640
2164,3038,003640
2696,2620,003640
2494,2700,003640
2284,2690,003640
2128,2730,003640
2770,2750,003640
2118,2626,003640
3072,2890,003640
2188,2944,003640
2476,2616,003640
2410,2690,003640
2384,2584,003640
2288,2580,003640
2318,2490,003640
3034,2536,003640
2976,2502,003640
2850,2538,003640
2764,2532,003640
2588,2580,003640
2532,2514,003640
2080,2442,003640
2226,2494,003640
2474,2480,003640
2486,2406,003640
2370,2422,003640
2250,2418,003640
2842,2464,003640
3072,2428,003640
2962,2430,003640
2894,2402,003640
2706,2354,003640
3026,2284,003640
2954,2292,003640
2884,2256,003640
2774,2308,003640
3030,2146,003640
2980,2048,003640
2994,2182,003640
2828,2208,003640
2808,2054,003640
2744,2074,003640
2618,2128,003640
2624,2242,003640
2554,2170,003640
2518,2088,003640
2476,2230,003640
2384,2208,003640
2346,2094,003640
2272,2048,003640
2234,2132,003640
2242,2226,003640
2392,2316,003640
2276,2336,003640
2090,2370,003640
2114,2244,003640
2162,2120,003640
2058,2076,003640
2494,2842,003640
2870,3918,003640
2888,4030,003640
2466,4006,003640
2160,3930,003640
2272,4096,003640
2418,3950,003640
2184,4014,003640
2254,3924,003640
2410,4096,003640
2100,4052,003640
2288,3874,003640
2094,3828,003640
2810,3646,003640
2500,3782,003640
2168,3788,003640
2894,3832,003640
2110,3896,003640
2352,3870,003640
2728,3794,003640
2810,3774,003640
3054,3830,003640
3038,3770,003640
2688,3708,003640
2398,3716,003640
2558,3682,003640
2238,3750,003640
2212,3668,003640
2086,3604,003640
3052,3614,003640
2456,3640,003640
2348,3580,003640
2720,3602,003640
2538,4004,003640
2764,3550,003640
2942,3714,003640
3026,4096,003640
3072,3986,003640
3022,3896,003640
2780,4044,003640
2482,3918,003640
2676,4096,003640
2998,3972,003640
2974,3874,003640
2646,3878,003640
2652,4042,003640
2696,3962,003640
2758,3876,003640
2598,3802,003640
2860,3686,003640
2882,3580,003640
2888,3502,003640
3008,3492,003640
3020,3416,003640
3050,3330,003640
2854,3440,003640
2716,3434,003640
2644,3484,003640
2626,3562,003640
2550,3536,003640
2444,3554,003640
2452,3486,003640
2216,3576,003640
2128,3526,003640
2198,3484,003640
2172,3410,003640
2306,3468,003640
2316,3378,003640
2438,3400,003640
2528,3450,003640
2670,3356,003640
2904,3344,003640
2788,3306,003640
3072,3272,003640
2956,3266,003640
2844,3240,003640
3004,3116,003640
2906,3186,003640
2916,3080,003640
2840,3136,003640
2788,3118,003640
2752,3080,003640
2738,3262,003640
2702,3150,003640
2660,3184,003640
2526,3322,003640
2576,3236,003640
2498,3280,003640
2590,3072,003640
2494,3192,003640
2388,3236,003640
2430,3128,003640
2322,3176,003640
2276,3134,003640
2294,3316,003640
2208,3282,003640
2060,3310,003640
2128,3298,003640
2190,3128,003640
2162,3192,003640
3784,1178,003640
3738,1316,003640
3386,1470,003640
3654,1468,003640
3146,1374,003640
3284,1578,003640
3818,1554,003640
3716,1664,003640
3566,1692,003640
3626,1724,003640
4060,1734,003640
3918,1874,003640
4038,1846,003640
3338,1680,003640
3404,1630,003640
3494,1644,003640
3232,1924,003640
3098,1786,003640
3608,1826,003640
3798,1902,003640
3708,1804,003640
3520,1948,003640
3492,1848,003640
3296,1998,003640
3324,1814,003640
3120,1998,003640
3178,2004,003640
3080,1640,003640
3440,1024,003640
3622,1986,003640
4094,1946,003640
3896,1992,003640
3760,2048,003640
3980,2048,003640
4082,2048,003640
4096,2936,003640
3144,2732,003640
3352,2710,003640
3812,2948,003640
3520,2626,003640
3174,2858,003640
4066,3070,003640
3078,3026,003640
4042,2734,003640
3904,2664,003640
3262,2946,003640
3998,2982,003640
4040,2860,003640
3682,2662,003640
3428,2760,003640
3514,3072,003640
3948,2854,003640
3492,2774,003640
4064,2336,003640
3348,2574,003640
3638,3002,003640
3136,2526,003640
3562,2780,003640
3534,2550,003640
3664,2472,003640
3802,2524,003640
3138,2956,003640
4096,2422,003640
4008,2378,003640
3268,2470,003640
3696,3072,003640
3896,3068,003640
3384,3072,003640
3408,2498,003640
3190,3060,003640
3324,2980,003640
3254,2714,003640
3428,2976,003640
3908,2448,003640
3424,2902,003640
3092,2870,003640
3274,2818,003640
4038,2626,003640
3236,2608,003640
3548,2440,003640
3214,2598,003640
3892,2576,003640
3792,2860,003640
3194,2922,003640
3348,2814,003640
3164,2450,003640
3176,2326,003640
3262,2320,003640
3092,2342,003640
3352,2436,003640
3448,2366,003640
3756,2426,003640
3858,2362,003640
3742,2316,003640
3660,2344,003640
3546,2356,003640
3502,2296,003640
3596,2308,003640
3454,2274,003640
3374,2278,003640
4064,2206,003640
3976,2260,003640
3918,2254,003640
3764,2226,003640
3944,2158,003640
4096,2112,003640
3982,2056,003640
3884,2118,003640
3752,2086,003640
3656,2178,003640
3574,2184,003640
3504,2166,003640
3400,2120,003640
3298,2048,003640
3220,2282,003640
3208,2190,003640
3174,2048,003640
3120,2048,003640
3074,2148,003640
3918,3246,003640
4022,3124,003640
4040,3292,003640
4090,3296,003640
3870,3084,003640
3712,3132,003640
3804,3162,003640
3878,3146,003640
3176,3130,003640
3102,3100,003640
3370,3094,003640
3286,3138,003640
3404,3150,003640
3508,3140,003640
3428,3258,003640
3570,3224,003640
3642,3224,003640
3558,3290,003640
3270,3242,003640
3126,3218,003640
3094,3288,003640
3328,3304,003640
3238,3316,003640
3208,3386,003640
3118,3426,003640
3196,3454,003640
3310,3502,003640
3490,3342,003640
3380,3386,003640
3408,3450,003640
3572,3394,003640
3710,3432,003640
3926,3428,003640
3850,3492,003640
3486,3492,003640
3568,3512,003640
3934,3536,003640
3990,3568,003640
3652,3560,003640
3910,3666,003640
3778,3602,003640
