"epi_id","colectado","enviado","pais","estado","dias_hasta_el_envio"
"EPI_ISL_3347820",2021-07-01,2021-08-11,"Mexico","Sonora",41
"EPI_ISL_3347821",2021-07-10,2021-08-11,"Mexico","Sonora",32
"EPI_ISL_3347582",2021-07-14,2021-08-11,"Mexico","Sonora",28
"EPI_ISL_3347553",2021-07-13,2021-08-11,"Mexico","Sonora",29
"EPI_ISL_3347830",2021-07-13,2021-08-11,"Mexico","Sonora",29
"EPI_ISL_3347593",2021-07-21,2021-08-11,"Mexico","Sonora",21
"EPI_ISL_3347892",2021-07-12,2021-08-11,"Mexico","Sonora",30
"EPI_ISL_4006560",2021-08-08,2021-09-08,"Mexico","Sonora",31
"EPI_ISL_4006582",2021-08-10,2021-09-08,"Mexico","Sonora",29
"EPI_ISL_4006592",2021-08-11,2021-09-08,"Mexico","Sonora",28
"EPI_ISL_4006649",2021-08-06,2021-09-08,"Mexico","Sonora",33
"EPI_ISL_4006650",2021-08-03,2021-09-08,"Mexico","Sonora",36
"EPI_ISL_4006651",2021-08-11,2021-09-08,"Mexico","Sonora",28
"EPI_ISL_4006652",2021-07-26,2021-09-08,"Mexico","Sonora",44
"EPI_ISL_4006653",2021-08-12,2021-09-08,"Mexico","Sonora",27
"EPI_ISL_4006654",2021-08-12,2021-09-08,"Mexico","Sonora",27
"EPI_ISL_4006655",2021-08-13,2021-09-08,"Mexico","Sonora",26
"EPI_ISL_4006663",2021-08-15,2021-09-08,"Mexico","Sonora",24
"EPI_ISL_4006664",2021-08-16,2021-09-08,"Mexico","Sonora",23
"EPI_ISL_4006665",2021-08-14,2021-09-08,"Mexico","Sonora",25
"EPI_ISL_4006666",2021-08-14,2021-09-08,"Mexico","Sonora",25
"EPI_ISL_4006667",2021-08-16,2021-09-08,"Mexico","Sonora",23
"EPI_ISL_4006422",2021-08-11,2021-09-08,"Mexico","Sonora",28
"EPI_ISL_4006423",2021-08-10,2021-09-08,"Mexico","Sonora",29
"EPI_ISL_1585480",2021-03-04,2021-04-14,"Mexico","Sonora",41
"EPI_ISL_1585486",2021-03-06,2021-04-14,"Mexico","Sonora",39
"EPI_ISL_1585519",2021-03-11,2021-04-14,"Mexico","Sonora",34
"EPI_ISL_1585520",2021-03-11,2021-04-14,"Mexico","Sonora",34
"EPI_ISL_1585532",2021-03-15,2021-04-14,"Mexico","Sonora",30
"EPI_ISL_1585533",2021-03-12,2021-04-14,"Mexico","Sonora",33
"EPI_ISL_1585534",2021-03-05,2021-04-14,"Mexico","Sonora",40
"EPI_ISL_1585537",2021-03-16,2021-04-14,"Mexico","Sonora",29
"EPI_ISL_1585544",2021-03-16,2021-04-14,"Mexico","Sonora",29
"EPI_ISL_1595606",2021-03-16,2021-04-15,"Mexico","Sonora",30
"EPI_ISL_1585547",2021-03-14,2021-04-14,"Mexico","Sonora",31
"EPI_ISL_1585548",2021-03-16,2021-04-14,"Mexico","Sonora",29
"EPI_ISL_1585549",2021-03-17,2021-04-14,"Mexico","Sonora",28
"EPI_ISL_1585552",2021-03-15,2021-04-14,"Mexico","Sonora",30
"EPI_ISL_1585553",2021-03-15,2021-04-14,"Mexico","Sonora",30
"EPI_ISL_1595607",2021-03-13,2021-04-15,"Mexico","Sonora",33
"EPI_ISL_1585554",2021-03-17,2021-04-14,"Mexico","Sonora",28
"EPI_ISL_2091275",2021-04-04,2021-05-14,"Mexico","Sonora",40
"EPI_ISL_2091302",2021-04-12,2021-05-14,"Mexico","Sonora",32
"EPI_ISL_2490499",2021-05-05,2021-06-11,"Mexico","Sonora",37
"EPI_ISL_3557235",2021-07-27,2021-08-22,"Mexico","Sonora",26
"EPI_ISL_3557236",2021-07-27,2021-08-22,"Mexico","Sonora",26
"EPI_ISL_4299684",2021-08-22,2021-09-19,"Mexico","Sonora",28
"EPI_ISL_4299685",2021-08-22,2021-09-19,"Mexico","Sonora",28
"EPI_ISL_4299686",2021-08-22,2021-09-19,"Mexico","Sonora",28
"EPI_ISL_4299727",2021-08-24,2021-09-19,"Mexico","Sonora",26
"EPI_ISL_4299728",2021-08-24,2021-09-19,"Mexico","Sonora",26
"EPI_ISL_4299729",2021-08-24,2021-09-19,"Mexico","Sonora",26
"EPI_ISL_4299730",2021-08-24,2021-09-19,"Mexico","Sonora",26
"EPI_ISL_4299731",2021-08-24,2021-09-19,"Mexico","Sonora",26
"EPI_ISL_4299733",2021-08-26,2021-09-19,"Mexico","Sonora",24
"EPI_ISL_4299734",2021-08-26,2021-09-19,"Mexico","Sonora",24
"EPI_ISL_4299735",2021-08-26,2021-09-19,"Mexico","Sonora",24
"EPI_ISL_3923993",2021-07-20,2021-09-03,"Mexico","Sonora",45
"EPI_ISL_3923994",2021-07-20,2021-09-03,"Mexico","Sonora",45
"EPI_ISL_3923995",2021-07-20,2021-09-03,"Mexico","Sonora",45
"EPI_ISL_3923996",2021-07-22,2021-09-03,"Mexico","Sonora",43
"EPI_ISL_3923997",2021-07-22,2021-09-03,"Mexico","Sonora",43
"EPI_ISL_3923998",2021-07-22,2021-09-03,"Mexico","Sonora",43
"EPI_ISL_3923999",2021-07-21,2021-09-03,"Mexico","Sonora",44
"EPI_ISL_3924000",2021-07-23,2021-09-03,"Mexico","Sonora",42
"EPI_ISL_3924001",2021-07-22,2021-09-03,"Mexico","Sonora",43
"EPI_ISL_3924002",2021-07-22,2021-09-03,"Mexico","Sonora",43
"EPI_ISL_3923752",2021-07-20,2021-09-03,"Mexico","Sonora",45
"EPI_ISL_3924003",2021-07-23,2021-09-03,"Mexico","Sonora",42
"EPI_ISL_3924004",2021-07-25,2021-09-03,"Mexico","Sonora",40
"EPI_ISL_3924005",2021-07-26,2021-09-03,"Mexico","Sonora",39
"EPI_ISL_3924006",2021-07-26,2021-09-03,"Mexico","Sonora",39
"EPI_ISL_3924007",2021-07-26,2021-09-03,"Mexico","Sonora",39
"EPI_ISL_3924008",2021-07-26,2021-09-03,"Mexico","Sonora",39
"EPI_ISL_3924009",2021-07-26,2021-09-03,"Mexico","Sonora",39
"EPI_ISL_3924010",2021-07-26,2021-09-03,"Mexico","Sonora",39
"EPI_ISL_3924011",2021-07-26,2021-09-03,"Mexico","Sonora",39
"EPI_ISL_3923753",2021-07-26,2021-09-03,"Mexico","Sonora",39
"EPI_ISL_3924012",2021-07-26,2021-09-03,"Mexico","Sonora",39
"EPI_ISL_3923754",2021-07-26,2021-09-03,"Mexico","Sonora",39
"EPI_ISL_3924013",2021-07-23,2021-09-03,"Mexico","Sonora",42
"EPI_ISL_3924014",2021-07-26,2021-09-03,"Mexico","Sonora",39
"EPI_ISL_3924015",2021-07-28,2021-09-03,"Mexico","Sonora",37
"EPI_ISL_3924016",2021-07-27,2021-09-03,"Mexico","Sonora",38
"EPI_ISL_3924017",2021-07-26,2021-09-03,"Mexico","Sonora",39
"EPI_ISL_3924018",2021-07-26,2021-09-03,"Mexico","Sonora",39
"EPI_ISL_3924019",2021-07-26,2021-09-03,"Mexico","Sonora",39
"EPI_ISL_3924020",2021-07-28,2021-09-03,"Mexico","Sonora",37
"EPI_ISL_4199423",2021-08-06,2021-09-15,"Mexico","Sonora",40
"EPI_ISL_4199424",2021-08-09,2021-09-15,"Mexico","Sonora",37
"EPI_ISL_1662197",2021-03-23,2021-04-21,"Mexico","Sonora",29
"EPI_ISL_1662198",2021-03-25,2021-04-21,"Mexico","Sonora",27
"EPI_ISL_2402135",2021-03-29,2021-06-04,"Mexico","Sonora",67
"EPI_ISL_2402142",2021-04-17,2021-06-04,"Mexico","Sonora",48
"EPI_ISL_2402153",2021-04-19,2021-06-04,"Mexico","Sonora",46
"EPI_ISL_3805314",2021-07-31,2021-08-31,"Mexico","Sonora",31
"EPI_ISL_3805366",2021-07-31,2021-08-31,"Mexico","Sonora",31
"EPI_ISL_3805414",2021-07-31,2021-08-31,"Mexico","Sonora",31
"EPI_ISL_3805390",2021-07-31,2021-08-31,"Mexico","Sonora",31
"EPI_ISL_3805327",2021-08-01,2021-08-31,"Mexico","Sonora",30
"EPI_ISL_3805349",2021-07-31,2021-08-31,"Mexico","Sonora",31
"EPI_ISL_3805408",2021-08-03,2021-08-31,"Mexico","Sonora",28
"EPI_ISL_3805323",2021-08-03,2021-08-31,"Mexico","Sonora",28
"EPI_ISL_3805726",2021-08-03,2021-08-31,"Mexico","Sonora",28
"EPI_ISL_3805328",2021-08-03,2021-08-31,"Mexico","Sonora",28
"EPI_ISL_3805315",2021-08-03,2021-08-31,"Mexico","Sonora",28
"EPI_ISL_3805301",2021-08-03,2021-08-31,"Mexico","Sonora",28
"EPI_ISL_3805304",2021-08-03,2021-08-31,"Mexico","Sonora",28
"EPI_ISL_3805324",2021-08-03,2021-08-31,"Mexico","Sonora",28
"EPI_ISL_3805706",2021-08-03,2021-08-31,"Mexico","Sonora",28
"EPI_ISL_3805354",2021-08-03,2021-08-31,"Mexico","Sonora",28
"EPI_ISL_3805419",2021-08-05,2021-08-31,"Mexico","Sonora",26
"EPI_ISL_4550184",2021-08-27,2021-09-28,"Mexico","Sonora",32
"EPI_ISL_4550185",2021-08-27,2021-09-28,"Mexico","Sonora",32
"EPI_ISL_4550186",2021-08-27,2021-09-28,"Mexico","Sonora",32
"EPI_ISL_4550187",2021-08-29,2021-09-28,"Mexico","Sonora",30
"EPI_ISL_4550188",2021-09-02,2021-09-28,"Mexico","Sonora",26
"EPI_ISL_4550189",2021-09-03,2021-09-28,"Mexico","Sonora",25
"EPI_ISL_4550190",2021-09-01,2021-09-28,"Mexico","Sonora",27
"EPI_ISL_4550191",2021-09-01,2021-09-28,"Mexico","Sonora",27
"EPI_ISL_4550192",2021-09-01,2021-09-28,"Mexico","Sonora",27
"EPI_ISL_4550193",2021-09-01,2021-09-28,"Mexico","Sonora",27
"EPI_ISL_4550194",2021-09-01,2021-09-28,"Mexico","Sonora",27
"EPI_ISL_4550195",2021-09-05,2021-09-28,"Mexico","Sonora",23
"EPI_ISL_4550196",2021-09-02,2021-09-28,"Mexico","Sonora",26
"EPI_ISL_4550197",2021-09-02,2021-09-28,"Mexico","Sonora",26
"EPI_ISL_4550198",2021-09-02,2021-09-28,"Mexico","Sonora",26
"EPI_ISL_2970041",2021-02-28,2021-07-16,"Mexico","Sonora",138
"EPI_ISL_2970042",2021-03-25,2021-07-16,"Mexico","Sonora",113
"EPI_ISL_2970043",2021-06-17,2021-07-16,"Mexico","Sonora",29
"EPI_ISL_1301628",2020-04-06,2021-03-20,"Mexico","Tabasco",348
"EPI_ISL_1301629",2020-04-06,2021-03-20,"Mexico","Tabasco",348
"EPI_ISL_2801573",2021-06-03,2021-07-03,"Mexico","Tabasco",30
"EPI_ISL_2801585",2021-06-03,2021-07-03,"Mexico","Tabasco",30
"EPI_ISL_2801586",2021-06-04,2021-07-03,"Mexico","Tabasco",29
"EPI_ISL_2801608",2021-06-04,2021-07-03,"Mexico","Tabasco",29
"EPI_ISL_2801613",2021-06-04,2021-07-03,"Mexico","Tabasco",29
"EPI_ISL_2801614",2021-06-04,2021-07-03,"Mexico","Tabasco",29
"EPI_ISL_2801632",2021-06-06,2021-07-03,"Mexico","Tabasco",27
"EPI_ISL_2801633",2021-06-05,2021-07-03,"Mexico","Tabasco",28
"EPI_ISL_2801634",2021-06-05,2021-07-03,"Mexico","Tabasco",28
"EPI_ISL_2801646",2021-06-07,2021-07-03,"Mexico","Tabasco",26
"EPI_ISL_2801647",2021-06-08,2021-07-03,"Mexico","Tabasco",25
"EPI_ISL_3155343",2021-07-03,2021-07-31,"Mexico","Tabasco",28
"EPI_ISL_3155344",2021-07-02,2021-07-31,"Mexico","Tabasco",29
"EPI_ISL_3155345",2021-07-02,2021-07-31,"Mexico","Tabasco",29
"EPI_ISL_3155349",2021-07-02,2021-07-31,"Mexico","Tabasco",29
"EPI_ISL_3155350",2021-07-02,2021-07-31,"Mexico","Tabasco",29
"EPI_ISL_3155359",2021-07-04,2021-07-31,"Mexico","Tabasco",27
"EPI_ISL_3155377",2021-07-05,2021-07-31,"Mexico","Tabasco",26
"EPI_ISL_3155378",2021-07-05,2021-07-31,"Mexico","Tabasco",26
"EPI_ISL_3155379",2021-07-04,2021-07-31,"Mexico","Tabasco",27
"EPI_ISL_2603720",2021-06-01,2021-06-18,"Mexico","Tabasco",17
"EPI_ISL_2603724",2021-06-01,2021-06-18,"Mexico","Tabasco",17
"EPI_ISL_2603732",2021-06-01,2021-06-18,"Mexico","Tabasco",17
"EPI_ISL_2616918",2021-06-03,2021-06-19,"Mexico","Tabasco",16
"EPI_ISL_2616902",2021-06-03,2021-06-19,"Mexico","Tabasco",16
"EPI_ISL_2616909",2021-06-03,2021-06-19,"Mexico","Tabasco",16
"EPI_ISL_2616908",2021-06-03,2021-06-19,"Mexico","Tabasco",16
"EPI_ISL_2616917",2021-06-03,2021-06-19,"Mexico","Tabasco",16
"EPI_ISL_2616905",2021-06-03,2021-06-19,"Mexico","Tabasco",16
"EPI_ISL_2616921",2021-06-03,2021-06-19,"Mexico","Tabasco",16
"EPI_ISL_2616896",2021-06-03,2021-06-19,"Mexico","Tabasco",16
"EPI_ISL_2616937",2021-06-03,2021-06-19,"Mexico","Tabasco",16
"EPI_ISL_2616790",2021-06-04,2021-06-19,"Mexico","Tabasco",15
"EPI_ISL_2616941",2021-06-04,2021-06-19,"Mexico","Tabasco",15
"EPI_ISL_2616988",2021-06-04,2021-06-19,"Mexico","Tabasco",15
"EPI_ISL_2616990",2021-06-03,2021-06-19,"Mexico","Tabasco",16
"EPI_ISL_2616972",2021-06-04,2021-06-19,"Mexico","Tabasco",15
"EPI_ISL_2616999",2021-06-04,2021-06-19,"Mexico","Tabasco",15
"EPI_ISL_2692630",2021-06-07,2021-06-26,"Mexico","Tabasco",19
"EPI_ISL_2692636",2021-06-07,2021-06-26,"Mexico","Tabasco",19
"EPI_ISL_2692637",2021-06-07,2021-06-26,"Mexico","Tabasco",19
"EPI_ISL_2692643",2021-06-07,2021-06-26,"Mexico","Tabasco",19
"EPI_ISL_2692649",2021-06-07,2021-06-26,"Mexico","Tabasco",19
"EPI_ISL_2692655",2021-06-07,2021-06-26,"Mexico","Tabasco",19
"EPI_ISL_2881852",2021-06-07,2021-07-09,"Mexico","Tabasco",32
"EPI_ISL_2692674",2021-06-07,2021-06-26,"Mexico","Tabasco",19
"EPI_ISL_2692682",2021-06-07,2021-06-26,"Mexico","Tabasco",19
"EPI_ISL_2692695",2021-06-07,2021-06-26,"Mexico","Tabasco",19
"EPI_ISL_2692782",2021-06-08,2021-06-26,"Mexico","Tabasco",18
"EPI_ISL_2692783",2021-06-08,2021-06-26,"Mexico","Tabasco",18
"EPI_ISL_2692808",2021-06-01,2021-06-26,"Mexico","Tabasco",25
"EPI_ISL_2692809",2021-06-01,2021-06-26,"Mexico","Tabasco",25
"EPI_ISL_2692810",2021-06-01,2021-06-26,"Mexico","Tabasco",25
"EPI_ISL_2692811",2021-06-01,2021-06-26,"Mexico","Tabasco",25
"EPI_ISL_2692812",2021-06-01,2021-06-26,"Mexico","Tabasco",25
"EPI_ISL_2692813",2021-06-01,2021-06-26,"Mexico","Tabasco",25
"EPI_ISL_2692814",2021-06-01,2021-06-26,"Mexico","Tabasco",25
"EPI_ISL_2810102",2021-06-08,2021-07-04,"Mexico","Tabasco",26
"EPI_ISL_2810114",2021-06-08,2021-07-04,"Mexico","Tabasco",26
"EPI_ISL_2810259",2021-06-09,2021-07-04,"Mexico","Tabasco",25
"EPI_ISL_2810265",2021-06-09,2021-07-04,"Mexico","Tabasco",25
"EPI_ISL_2810271",2021-06-09,2021-07-04,"Mexico","Tabasco",25
"EPI_ISL_2810286",2021-06-09,2021-07-04,"Mexico","Tabasco",25
"EPI_ISL_2810298",2021-06-08,2021-07-04,"Mexico","Tabasco",26
"EPI_ISL_2810299",2021-06-09,2021-07-04,"Mexico","Tabasco",25
"EPI_ISL_2810305",2021-06-09,2021-07-04,"Mexico","Tabasco",25
"EPI_ISL_2810312",2021-06-09,2021-07-04,"Mexico","Tabasco",25
"EPI_ISL_2810319",2021-06-09,2021-07-04,"Mexico","Tabasco",25
"EPI_ISL_2928506",2021-06-09,2021-07-13,"Mexico","Tabasco",34
"EPI_ISL_2894372",2021-06-12,2021-07-11,"Mexico","Tabasco",29
"EPI_ISL_2894373",2021-06-12,2021-07-11,"Mexico","Tabasco",29
"EPI_ISL_2894374",2021-06-12,2021-07-11,"Mexico","Tabasco",29
"EPI_ISL_2894375",2021-06-12,2021-07-11,"Mexico","Tabasco",29
"EPI_ISL_2894376",2021-06-12,2021-07-11,"Mexico","Tabasco",29
"EPI_ISL_2894377",2021-06-12,2021-07-11,"Mexico","Tabasco",29
"EPI_ISL_2894378",2021-06-12,2021-07-11,"Mexico","Tabasco",29
"EPI_ISL_2894379",2021-06-12,2021-07-11,"Mexico","Tabasco",29
"EPI_ISL_2978616",2021-06-14,2021-07-16,"Mexico","Tabasco",32
"EPI_ISL_2978623",2021-06-14,2021-07-16,"Mexico","Tabasco",32
"EPI_ISL_2978630",2021-06-14,2021-07-16,"Mexico","Tabasco",32
"EPI_ISL_2978636",2021-06-14,2021-07-16,"Mexico","Tabasco",32
"EPI_ISL_2978644",2021-06-14,2021-07-16,"Mexico","Tabasco",32
"EPI_ISL_2978651",2021-06-14,2021-07-16,"Mexico","Tabasco",32
"EPI_ISL_2978673",2021-06-23,2021-07-16,"Mexico","Tabasco",23
"EPI_ISL_3067723",2021-06-23,2021-07-24,"Mexico","Tabasco",31
"EPI_ISL_3067940",2021-06-23,2021-07-24,"Mexico","Tabasco",31
"EPI_ISL_3067913",2021-06-23,2021-07-24,"Mexico","Tabasco",31
"EPI_ISL_3067981",2021-06-23,2021-07-24,"Mexico","Tabasco",31
"EPI_ISL_3162244",2021-06-23,2021-08-02,"Mexico","Tabasco",40
"EPI_ISL_3162251",2021-06-23,2021-08-02,"Mexico","Tabasco",40
"EPI_ISL_3160740",2021-07-19,2021-08-01,"Mexico","Mexico City",13
"EPI_ISL_3160748",2021-07-18,2021-08-01,"Mexico","Mexico City",14
"EPI_ISL_3160764",2021-07-19,2021-08-01,"Mexico","Mexico City",13
"EPI_ISL_3160649",2021-07-14,2021-08-01,"Mexico","Tabasco",18
"EPI_ISL_3160792",2021-07-20,2021-08-01,"Mexico","Mexico City",12
"EPI_ISL_3160805",2021-07-21,2021-08-01,"Mexico","Mexico City",11
"EPI_ISL_3160818",2021-07-16,2021-08-01,"Mexico","Tabasco",16
"EPI_ISL_3160657",2021-07-14,2021-08-01,"Mexico","Tabasco",18
"EPI_ISL_3160932",2021-07-15,2021-08-01,"Mexico","Tabasco",17
"EPI_ISL_3160950",2021-07-16,2021-08-01,"Mexico","Tabasco",16
"EPI_ISL_3160974",2021-07-11,2021-08-01,"Mexico","Tabasco",21
"EPI_ISL_3160671",2021-07-14,2021-08-01,"Mexico","Tabasco",18
"EPI_ISL_3160700",2021-07-14,2021-08-01,"Mexico","Tabasco",18
"EPI_ISL_3160716",2021-07-14,2021-08-01,"Mexico","Tabasco",18
"EPI_ISL_3277631",2021-07-19,2021-08-08,"Mexico","Tabasco",20
"EPI_ISL_3277638",2021-07-19,2021-08-08,"Mexico","Tabasco",20
"EPI_ISL_3277646",2021-07-19,2021-08-08,"Mexico","Tabasco",20
"EPI_ISL_3277654",2021-07-19,2021-08-08,"Mexico","Tabasco",20
"EPI_ISL_3277661",2021-07-19,2021-08-08,"Mexico","Tabasco",20
"EPI_ISL_3277668",2021-07-19,2021-08-08,"Mexico","Tabasco",20
"EPI_ISL_3277682",2021-07-19,2021-08-08,"Mexico","Tabasco",20
"EPI_ISL_3277689",2021-07-19,2021-08-08,"Mexico","Tabasco",20
"EPI_ISL_3277695",2021-07-19,2021-08-08,"Mexico","Tabasco",20
"EPI_ISL_3277702",2021-07-19,2021-08-08,"Mexico","Tabasco",20
"EPI_ISL_3277625",2021-07-19,2021-08-08,"Mexico","Tabasco",20
"EPI_ISL_3503419",2021-08-03,2021-08-19,"Mexico","Tabasco",16
"EPI_ISL_3503512",2021-08-04,2021-08-19,"Mexico","Tabasco",15
"EPI_ISL_3503611",2021-07-30,2021-08-19,"Mexico","Tabasco",20
"EPI_ISL_3503416",2021-07-30,2021-08-19,"Mexico","Tabasco",20
"EPI_ISL_3503402",2021-07-30,2021-08-19,"Mexico","Tabasco",20
"EPI_ISL_3503696",2021-07-30,2021-08-19,"Mexico","Tabasco",20
"EPI_ISL_3503589",2021-07-30,2021-08-19,"Mexico","Tabasco",20
"EPI_ISL_3503590",2021-07-30,2021-08-19,"Mexico","Tabasco",20
"EPI_ISL_3503393",2021-07-30,2021-08-19,"Mexico","Tabasco",20
"EPI_ISL_3503608",2021-07-30,2021-08-19,"Mexico","Tabasco",20
"EPI_ISL_3503436",2021-07-30,2021-08-19,"Mexico","Tabasco",20
"EPI_ISL_3503563",2021-07-30,2021-08-19,"Mexico","Tabasco",20
"EPI_ISL_3503421",2021-07-30,2021-08-19,"Mexico","Tabasco",20
"EPI_ISL_3503515",2021-07-30,2021-08-19,"Mexico","Tabasco",20
"EPI_ISL_3503609",2021-07-30,2021-08-19,"Mexico","Tabasco",20
"EPI_ISL_3503614",2021-07-29,2021-08-19,"Mexico","Tabasco",21
"EPI_ISL_3503705",2021-07-29,2021-08-19,"Mexico","Tabasco",21
"EPI_ISL_3503630",2021-07-29,2021-08-19,"Mexico","Tabasco",21
"EPI_ISL_3503631",2021-07-29,2021-08-19,"Mexico","Tabasco",21
"EPI_ISL_3503711",2021-07-29,2021-08-19,"Mexico","Tabasco",21
"EPI_ISL_3503622",2021-07-29,2021-08-19,"Mexico","Tabasco",21
"EPI_ISL_3503623",2021-07-29,2021-08-19,"Mexico","Tabasco",21
"EPI_ISL_3503715",2021-07-29,2021-08-19,"Mexico","Tabasco",21
"EPI_ISL_3503612",2021-07-29,2021-08-19,"Mexico","Tabasco",21
"EPI_ISL_3503394",2021-07-29,2021-08-19,"Mexico","Tabasco",21
"EPI_ISL_3503593",2021-07-29,2021-08-19,"Mexico","Tabasco",21
"EPI_ISL_3503625",2021-07-29,2021-08-19,"Mexico","Tabasco",21
"EPI_ISL_3503627",2021-07-29,2021-08-19,"Mexico","Tabasco",21
"EPI_ISL_3503721",2021-07-29,2021-08-19,"Mexico","Tabasco",21
"EPI_ISL_3548217",2021-08-02,2021-08-21,"Mexico","Tabasco",19
"EPI_ISL_3548218",2021-08-02,2021-08-21,"Mexico","Tabasco",19
"EPI_ISL_3548219",2021-08-02,2021-08-21,"Mexico","Tabasco",19
"EPI_ISL_3548220",2021-08-02,2021-08-21,"Mexico","Tabasco",19
"EPI_ISL_3548221",2021-08-02,2021-08-21,"Mexico","Tabasco",19
"EPI_ISL_3743218",2021-08-02,2021-08-27,"Mexico","Tabasco",25
"EPI_ISL_3548222",2021-08-02,2021-08-21,"Mexico","Tabasco",19
"EPI_ISL_3721715",2021-08-07,2021-08-27,"Mexico","Tabasco",20
"EPI_ISL_3721736",2021-08-08,2021-08-27,"Mexico","Tabasco",19
"EPI_ISL_3721737",2021-08-07,2021-08-27,"Mexico","Tabasco",20
"EPI_ISL_3721724",2021-08-08,2021-08-27,"Mexico","Tabasco",19
"EPI_ISL_3721774",2021-08-08,2021-08-27,"Mexico","Tabasco",19
"EPI_ISL_3721851",2021-08-07,2021-08-27,"Mexico","Tabasco",20
"EPI_ISL_3721770",2021-08-08,2021-08-27,"Mexico","Tabasco",19
"EPI_ISL_3721959",2021-08-08,2021-08-27,"Mexico","Tabasco",19
"EPI_ISL_3721738",2021-08-07,2021-08-27,"Mexico","Tabasco",20
"EPI_ISL_3721805",2021-08-08,2021-08-27,"Mexico","Tabasco",19
"EPI_ISL_3721795",2021-08-07,2021-08-27,"Mexico","Tabasco",20
"EPI_ISL_3721714",2021-08-08,2021-08-27,"Mexico","Tabasco",19
"EPI_ISL_3905983",2021-07-09,2021-09-02,"Mexico","Tabasco",55
"EPI_ISL_3905888",2021-07-09,2021-09-02,"Mexico","Tabasco",55
"EPI_ISL_3905846",2021-07-09,2021-09-02,"Mexico","Tabasco",55
"EPI_ISL_3905900",2021-07-09,2021-09-02,"Mexico","Tabasco",55
"EPI_ISL_3945534",2021-07-09,2021-09-04,"Mexico","Tabasco",57
"EPI_ISL_3905860",2021-07-09,2021-09-02,"Mexico","Tabasco",55
"EPI_ISL_3905866",2021-07-10,2021-09-02,"Mexico","Tabasco",54
"EPI_ISL_3905984",2021-07-10,2021-09-02,"Mexico","Tabasco",54
"EPI_ISL_3905911",2021-07-10,2021-09-02,"Mexico","Tabasco",54
"EPI_ISL_3905881",2021-07-10,2021-09-02,"Mexico","Tabasco",54
"EPI_ISL_3905936",2021-08-13,2021-09-02,"Mexico","Tabasco",20
"EPI_ISL_3905865",2021-08-13,2021-09-02,"Mexico","Tabasco",20
"EPI_ISL_3905969",2021-08-13,2021-09-02,"Mexico","Tabasco",20
"EPI_ISL_3905885",2021-08-13,2021-09-02,"Mexico","Tabasco",20
"EPI_ISL_3945535",2021-08-16,2021-09-04,"Mexico","Tabasco",19
"EPI_ISL_3905971",2021-08-16,2021-09-02,"Mexico","Tabasco",17
"EPI_ISL_3905880",2021-08-16,2021-09-02,"Mexico","Tabasco",17
"EPI_ISL_3905912",2021-08-16,2021-09-02,"Mexico","Tabasco",17
"EPI_ISL_3943417",2021-07-12,2021-09-04,"Mexico","Tabasco",54
"EPI_ISL_3943313",2021-08-17,2021-09-04,"Mexico","Tabasco",18
"EPI_ISL_3943444",2021-08-17,2021-09-04,"Mexico","Tabasco",18
"EPI_ISL_3943454",2021-08-17,2021-09-04,"Mexico","Tabasco",18
"EPI_ISL_3943324",2021-08-16,2021-09-04,"Mexico","Tabasco",19
"EPI_ISL_4024692",2021-08-27,2021-09-08,"Mexico","Tabasco",12
"EPI_ISL_4025169",2021-08-27,2021-09-08,"Mexico","Tabasco",12
"EPI_ISL_4025172",2021-08-27,2021-09-08,"Mexico","Tabasco",12
"EPI_ISL_4024949",2021-08-27,2021-09-08,"Mexico","Tabasco",12
"EPI_ISL_4024729",2021-08-27,2021-09-08,"Mexico","Tabasco",12
"EPI_ISL_4025127",2021-08-28,2021-09-08,"Mexico","Tabasco",11
"EPI_ISL_4024740",2021-08-26,2021-09-08,"Mexico","Tabasco",13
"EPI_ISL_4025193",2021-08-28,2021-09-08,"Mexico","Tabasco",11
"EPI_ISL_4024752",2021-08-27,2021-09-08,"Mexico","Tabasco",12
"EPI_ISL_4025183",2021-08-28,2021-09-08,"Mexico","Tabasco",11
"EPI_ISL_4025043",2021-08-27,2021-09-08,"Mexico","Tabasco",12
"EPI_ISL_4025207",2021-08-28,2021-09-08,"Mexico","Tabasco",11
"EPI_ISL_4024770",2021-08-27,2021-09-08,"Mexico","Tabasco",12
"EPI_ISL_4025159",2021-08-28,2021-09-08,"Mexico","Tabasco",11
"EPI_ISL_4025189",2021-08-28,2021-09-08,"Mexico","Tabasco",11
"EPI_ISL_4070205",2021-08-31,2021-09-10,"Mexico","Tabasco",10
"EPI_ISL_4070148",2021-08-27,2021-09-10,"Mexico","Tabasco",14
"EPI_ISL_4070095",2021-08-29,2021-09-10,"Mexico","Tabasco",12
"EPI_ISL_4070085",2021-08-31,2021-09-10,"Mexico","Tabasco",10
"EPI_ISL_4070096",2021-08-29,2021-09-10,"Mexico","Tabasco",12
"EPI_ISL_4070312",2021-08-31,2021-09-10,"Mexico","Tabasco",10
"EPI_ISL_4070097",2021-08-29,2021-09-10,"Mexico","Tabasco",12
"EPI_ISL_4070098",2021-08-29,2021-09-10,"Mexico","Tabasco",12
"EPI_ISL_4070086",2021-08-31,2021-09-10,"Mexico","Tabasco",10
"EPI_ISL_4070120",2021-08-29,2021-09-10,"Mexico","Tabasco",12
